# Erdős–Straus hot corridor: mod24=0, hot mod9 classes, stride-24 from ~103.98M to ~115.999M
# n	num_solutions	triple_x	triple_y	triple_z
106140480	2	70760320	70760320	106140480
106140504	2	70760336	70760336	106140504
106140528	2	70760352	70760352	106140528
106140552	2	70760368	70760368	106140552
106140576	2	70760384	70760384	106140576
106140600	2	70760400	70760400	106140600
106140624	2	70760416	70760416	106140624
106140648	2	70760432	70760432	106140648
106140672	2	70760448	70760448	106140672
106140696	2	70760464	70760464	106140696
106140720	2	70760480	70760480	106140720
106140744	2	70760496	70760496	106140744
106140768	2	70760512	70760512	106140768
106140792	2	70760528	70760528	106140792
106140816	2	70760544	70760544	106140816
106140840	2	70760560	70760560	106140840
106140864	2	70760576	70760576	106140864
106140888	2	70760592	70760592	106140888
106140912	2	70760608	70760608	106140912
106140936	2	70760624	70760624	106140936
106140960	2	70760640	70760640	106140960
106140984	2	70760656	70760656	106140984
106141008	2	70760672	70760672	106141008
106141032	2	70760688	70760688	106141032
106141056	2	70760704	70760704	106141056
106141080	2	70760720	70760720	106141080
106141104	2	70760736	70760736	106141104
106141128	2	70760752	70760752	106141128
106141152	2	70760768	70760768	106141152
106141176	2	70760784	70760784	106141176
106141200	2	70760800	70760800	106141200
106141224	2	70760816	70760816	106141224
106141248	2	70760832	70760832	106141248
106141272	2	70760848	70760848	106141272
106141296	2	70760864	70760864	106141296
106141320	2	70760880	70760880	106141320
106141344	2	70760896	70760896	106141344
106141368	2	70760912	70760912	106141368
106141392	2	70760928	70760928	106141392
106141416	2	70760944	70760944	106141416
106141440	2	70760960	70760960	106141440
106141464	2	70760976	70760976	106141464
106141488	2	70760992	70760992	106141488
106141512	2	70761008	70761008	106141512
106141536	2	70761024	70761024	106141536
106141560	2	70761040	70761040	106141560
106141584	2	70761056	70761056	106141584
106141608	2	70761072	70761072	106141608
106141632	2	70761088	70761088	106141632
106141656	2	70761104	70761104	106141656
106141680	2	70761120	70761120	106141680
106141704	2	70761136	70761136	106141704
106141728	2	70761152	70761152	106141728
106141752	2	70761168	70761168	106141752
106141776	2	70761184	70761184	106141776
106141800	2	70761200	70761200	106141800
106141824	2	70761216	70761216	106141824
106141848	2	70761232	70761232	106141848
106141872	2	70761248	70761248	106141872
106141896	2	70761264	70761264	106141896
106141920	2	70761280	70761280	106141920
106141944	2	70761296	70761296	106141944
106141968	2	70761312	70761312	106141968
106141992	2	70761328	70761328	106141992
106142016	2	70761344	70761344	106142016
106142040	2	70761360	70761360	106142040
106142064	2	70761376	70761376	106142064
106142088	2	70761392	70761392	106142088
106142112	2	70761408	70761408	106142112
106142136	2	70761424	70761424	106142136
106142160	2	70761440	70761440	106142160
106142184	2	70761456	70761456	106142184
106142208	2	70761472	70761472	106142208
106142232	2	70761488	70761488	106142232
106142256	2	70761504	70761504	106142256
106142280	2	70761520	70761520	106142280
106142304	2	70761536	70761536	106142304
106142328	2	70761552	70761552	106142328
106142352	2	70761568	70761568	106142352
106142376	2	70761584	70761584	106142376
106142400	2	70761600	70761600	106142400
106142424	2	70761616	70761616	106142424
106142448	2	70761632	70761632	106142448
106142472	2	70761648	70761648	106142472
106142496	2	70761664	70761664	106142496
106142520	2	70761680	70761680	106142520
106142544	2	70761696	70761696	106142544
106142568	2	70761712	70761712	106142568
106142592	2	70761728	70761728	106142592
106142616	2	70761744	70761744	106142616
106142640	2	70761760	70761760	106142640
106142664	2	70761776	70761776	106142664
106142688	2	70761792	70761792	106142688
106142712	2	70761808	70761808	106142712
106142736	2	70761824	70761824	106142736
106142760	2	70761840	70761840	106142760
106142784	2	70761856	70761856	106142784
106142808	2	70761872	70761872	106142808
106142832	2	70761888	70761888	106142832
106142856	2	70761904	70761904	106142856
106142880	2	70761920	70761920	106142880
106142904	2	70761936	70761936	106142904
106142928	2	70761952	70761952	106142928
106142952	2	70761968	70761968	106142952
106142976	2	70761984	70761984	106142976
106143000	2	70762000	70762000	106143000
106143024	2	70762016	70762016	106143024
106143048	2	70762032	70762032	106143048
106143072	2	70762048	70762048	106143072
106143096	2	70762064	70762064	106143096
106143120	2	70762080	70762080	106143120
106143144	2	70762096	70762096	106143144
106143168	2	70762112	70762112	106143168
106143192	2	70762128	70762128	106143192
106143216	2	70762144	70762144	106143216
106143240	2	70762160	70762160	106143240
106143264	2	70762176	70762176	106143264
106143288	2	70762192	70762192	106143288
106143312	2	70762208	70762208	106143312
106143336	2	70762224	70762224	106143336
106143360	2	70762240	70762240	106143360
106143384	2	70762256	70762256	106143384
106143408	2	70762272	70762272	106143408
106143432	2	70762288	70762288	106143432
106143456	2	70762304	70762304	106143456
106143480	2	70762320	70762320	106143480
106143504	2	70762336	70762336	106143504
106143528	2	70762352	70762352	106143528
106143552	2	70762368	70762368	106143552
106143576	2	70762384	70762384	106143576
106143600	2	70762400	70762400	106143600
106143624	2	70762416	70762416	106143624
106143648	2	70762432	70762432	106143648
106143672	2	70762448	70762448	106143672
106143696	2	70762464	70762464	106143696
106143720	2	70762480	70762480	106143720
106143744	2	70762496	70762496	106143744
106143768	2	70762512	70762512	106143768
106143792	2	70762528	70762528	106143792
106143816	2	70762544	70762544	106143816
106143840	2	70762560	70762560	106143840
106143864	2	70762576	70762576	106143864
106143888	2	70762592	70762592	106143888
106143912	2	70762608	70762608	106143912
106143936	2	70762624	70762624	106143936
106143960	2	70762640	70762640	106143960
106143984	2	70762656	70762656	106143984
106144008	2	70762672	70762672	106144008
106144032	2	70762688	70762688	106144032
106144056	2	70762704	70762704	106144056
106144080	2	70762720	70762720	106144080
106144104	2	70762736	70762736	106144104
106144128	2	70762752	70762752	106144128
106144152	2	70762768	70762768	106144152
106144176	2	70762784	70762784	106144176
106144200	2	70762800	70762800	106144200
106144224	2	70762816	70762816	106144224
106144248	2	70762832	70762832	106144248
106144272	2	70762848	70762848	106144272
106144296	2	70762864	70762864	106144296
