batch_k,candidates,survivors,survivor_n,is_prime
2325,2101514,110,60179007945169,False
2325,2101514,110,60186207132529,False
2325,2101514,110,60177983957809,False
2325,2101514,110,60180528427321,False
2325,2101514,110,60180683579641,False
2325,2101514,110,60177828808969,False
2325,2101514,110,60188627645689,False
2325,2101514,110,60193282615489,False
2325,2101514,110,60171685075681,False
2325,2101514,110,60183569449249,False
2325,2101514,110,60174943077001,False
2325,2101514,110,60177270274801,False
2325,2101514,110,60180342244801,False
2325,2101514,110,60188069061409,False
2325,2101514,110,60178542495289,False
2325,2101514,110,60170071621969,False
2325,2101514,110,60170443955521,False
2325,2101514,110,60191668872241,False
2327,2101514,108,60236396186521,False
2327,2101514,108,60229193998009,False
2327,2101514,108,60230125291249,False
2327,2101514,108,60242698454689,False
2327,2101514,108,60223792639201,False
2327,2101514,108,60233229654049,False
2327,2101514,108,60221588706049,False
2327,2101514,108,60228728354089,False
2327,2101514,108,60227890199569,False
2327,2101514,108,60237793212601,False
2327,2101514,108,60236830815121,False
2327,2101514,108,60235930514761,False
2327,2101514,108,60244033460209,False
2327,2101514,108,60226338076969,False
2327,2101514,108,60238041574489,False
2327,2101514,108,60234781865449,False
2327,2101514,108,60240742543081,False
2327,2101514,108,60232081030489,False
2327,2101514,108,60221837034529,False
2327,2101514,108,60242139619561,False
2327,2101514,108,60241487648521,False
2327,2101514,108,60224382430969,False
2327,2101514,108,60236737680289,False
2327,2101514,108,60243940319809,False
2327,2101514,108,60239438619649,False
2327,2101514,108,60235185443689,False
2327,2101514,108,60225034309441,False
2327,2101514,108,60237886348249,False
2327,2101514,108,60227083093321,False
2327,2101514,108,60222582023041,False
2327,2101514,108,60230435723929,False
2327,2101514,108,60233136522001,False
2327,2101514,108,60234036801481,False
2327,2101514,108,60227052050881,False
2327,2101514,108,60245058009361,False
2327,2101514,108,60239655939241,False
2327,2101514,108,60237669031849,False
2327,2101514,108,60239469665281,False
2327,2101514,108,60231367026769,False
2327,2101514,108,60242170665889,False
2327,2101514,108,60220564356481,False
2327,2101514,108,60232857126289,False
2327,2101514,108,60222054322369,False
2327,2101514,108,60230063204809,False
2327,2101514,108,60243660899041,False
2327,2101514,108,60239159209321,False
2327,2101514,108,60240866727001,False
2327,2101514,108,60221961198961,False
2327,2101514,108,60228355840249,False
2327,2101514,108,60244468116361,False
2327,2101514,108,60220253949241,False
2327,2101514,108,60238258891561,False
2327,2101514,108,60235464844801,False
2327,2101514,108,60219912502201,False
2327,2101514,108,60225313687009,False
2327,2101514,108,60228014370241,False
2327,2101514,108,60234316199929,False
2327,2101514,108,60245120103529,False
2327,2101514,108,60233105478001,False
2327,2101514,108,60242419036801,False
2327,2101514,108,60237606941521,False
2327,2101514,108,60234999176641,False
2327,2101514,108,60230621983921,False
2327,2101514,108,60231522244609,False
2327,2101514,108,60238724572321,False
2327,2101514,108,60238600390609,False
2327,2101514,108,60234223067041,False
2327,2101514,108,60243102059449,False
2327,2101514,108,60226400161489,False
2327,2101514,108,60239904304969,False
2327,2101514,108,60245523716401,False
2327,2101514,108,60223699514449,False
2327,2101514,108,60240121625401,False
2327,2101514,108,60230218420969,False
2327,2101514,108,60240680451169,False
2327,2101514,108,60233478006529,False
2327,2101514,108,60243381478921,False
2327,2101514,108,60222675146929,False
2327,2101514,108,60227641858609,False
2327,2101514,108,60224475556249,False
2327,2101514,108,60227176220689,False
2327,2101514,108,60220440193489,False
2327,2101514,108,60233571138841,False
2327,2101514,108,60240773589049,False
2327,2101514,108,60232950258121,False
2327,2101514,108,60232670862841,False
2327,2101514,108,60225468897049,False
2327,2101514,108,60235713201889,False
2327,2101514,108,60224910141841,False
2327,2101514,108,60222209528209,False
2327,2101514,108,60226307034721,False
2327,2101514,108,60237513806089,False
2327,2101514,108,60220905805369,False
2327,2101514,108,60223606389769,False
2327,2101514,108,60229411299121,False
2327,2101514,108,60224009930569,False
2327,2101514,108,60236489321089,False
2327,2101514,108,60244592304121,False
2327,2101514,108,60226586415241,False
2327,2101514,108,60242636361769,False
2327,2101514,108,60231987899329,False
2327,2101514,108,60229131912049,False
2327,2101514,108,60220284989929,False
2327,2101514,108,60238134710329,False
2327,2101514,108,60237948438721,False
2327,2101514,108,60242077526929,False
2327,2101514,108,60221371419049,False
2327,2101514,108,60239749076329,False
2328,2101514,101,60246330946201,False
2328,2101514,101,60247200276649,False
2328,2101514,101,60267010291489,False
2328,2101514,101,60255303980041,False
2328,2101514,101,60251733315601,False
2328,2101514,101,60258005335609,False
2328,2101514,101,60254434591129,False
2328,2101514,101,60256204425169,False
2328,2101514,101,60264308734081,False
2328,2101514,101,60259837323841,False
2328,2101514,101,60250832903881,False
2328,2101514,101,60248131709089,False
2328,2101514,101,60265706083801,False
2328,2101514,101,60252199048441,False
2328,2101514,101,60268345566361,False
2328,2101514,101,60270208765321,False
2328,2101514,101,60256390725001,False
2328,2101514,101,60266296080769,False
2328,2101514,101,60250087740649,False
2328,2101514,101,60259651018681,False
2328,2101514,101,60259092104929,False
2328,2101514,101,60260893058521,False
2328,2101514,101,60250646612641,False
2328,2101514,101,60251547022969,False
2328,2101514,101,60246144661921,False
2328,2101514,101,60268997682721,False
2328,2101514,101,60262197214129,False
2328,2101514,101,60264898724209,False
2328,2101514,101,60252944224729,False
2328,2101514,101,60249590967721,False
2328,2101514,101,60254093047201,False
2328,2101514,101,60255645527401,False
2328,2101514,101,60250242982609,False
2328,2101514,101,60260396241049,False
2328,2101514,101,60267600294841,False
2328,2101514,101,60258564244321,False
2328,2101514,101,60248473236121,False
2328,2101514,101,60253161568681,False
2328,2101514,101,60256577025121,False
2328,2101514,101,60258377941129,False
2328,2101514,101,60245958377929,False
2328,2101514,101,60271481967841,False
2328,2101514,101,60259868374729,False
2328,2101514,101,60266078713129,False
2328,2101514,101,60252664783081,False
2328,2101514,101,60263377176601,False
2328,2101514,101,60259775222089,False
2328,2101514,101,60257073826849,False
2328,2101514,101,60246268851409,False
2328,2101514,101,60248970004441,False
2328,2101514,101,60255272930329,False
2328,2101514,101,60258067436449,False
2328,2101514,101,60268780310209,False
2328,2101514,101,60247821230809,False
2328,2101514,101,60262818245569,False
2328,2101514,101,60246920848321,False
2328,2101514,101,60259216307761,False
2328,2101514,101,60260116782121,False
2328,2101514,101,60253813602889,False
2328,2101514,101,60264029266081,False
2328,2101514,101,60254807185609,False
2328,2101514,101,60255831826369,False
2328,2101514,101,60271140375601,False
2328,2101514,101,60253130519521,False
2328,2101514,101,60271419860089,False
2328,2101514,101,60250708709689,False
2328,2101514,101,60260613598441,False
2328,2101514,101,60257912184409,False
2328,2101514,101,60268718203849,False
2328,2101514,101,60264215578009,False
2328,2101514,101,60249125244961,False
2328,2101514,101,60255210830929,False
2328,2101514,101,60264991880809,False
2328,2101514,101,60254186195449,False
2328,2101514,101,60263656643089,False
2328,2101514,101,60251950657369,False
2328,2101514,101,60260489394169,False
2328,2101514,101,60265892398321,False
2328,2101514,101,60257787982921,False
2328,2101514,101,60270395086801,False
2328,2101514,101,60265457664889,False
2328,2101514,101,60250056692281,False
2328,2101514,101,60260862007369,False
2328,2101514,101,60262662987409,False
2328,2101514,101,60268687150681,False
2328,2101514,101,60256980676369,False
2328,2101514,101,60251857510849,False
2328,2101514,101,60247355514889,False
2328,2101514,101,60255459228721,False
2328,2101514,101,60247914374209,False
2328,2101514,101,60271326698521,False
2328,2101514,101,60270829838041,False
2328,2101514,101,60253316814601,False
2328,2101514,101,60247293419569,False
2328,2101514,101,60270550354921,False
2328,2101514,101,60256142325289,False
2328,2101514,101,60258098486881,False
2328,2101514,101,60269090842489,False
2328,2101514,101,60262259317129,False
2328,2101514,101,60253254716209,False
2328,2101514,101,60253782553561,False
2330,2101514,100,60298532935369,False
2330,2101514,100,60308472817609,False
2330,2101514,100,60313877972401,False
2330,2101514,100,60318382453081,False
2330,2101514,100,60310274508961,False
2330,2101514,100,60308938769689,False
2330,2101514,100,60311579198809,False
2330,2101514,100,60316984492801,False
2330,2101514,100,60322390029001,False
2330,2101514,100,60301421629201,False
2330,2101514,100,60321799757521,False
2330,2101514,100,60319096972369,False
2330,2101514,100,60323042437681,False
2330,2101514,100,60317636872249,False
2330,2101514,100,60302881533049,False
2330,2101514,100,60307385603089,False
2330,2101514,100,60309528978241,False
2330,2101514,100,60313132419409,False
2330,2101514,100,60314188620841,False
2330,2101514,100,60315089505841,False
2330,2101514,100,60318941641729,False
2330,2101514,100,60298222327249,False
2330,2101514,100,60322296828049,False
2330,2101514,100,60314437140169,False
2330,2101514,100,60300023865481,False
2330,2101514,100,60317792201209,False
2330,2101514,100,60315306961849,False
2330,2101514,100,60299092032001,False
2330,2101514,100,60301607998921,False
2330,2101514,100,60308100057241,False
2330,2101514,100,60312417935449,False
2330,2101514,100,60305211203449,False
2330,2101514,100,60322824967729,False
2330,2101514,100,60316518509641,False
2330,2101514,100,60301297382881,False
2330,2101514,100,60306609027289,False
2330,2101514,100,60298501874521,False
2330,2101514,100,60309404723569,False
2330,2101514,100,60309963870601,False
2330,2101514,100,60319873628569,False
2330,2101514,100,60317170886569,False
2330,2101514,100,60322265761081,False
2330,2101514,100,60310554084169,False
2330,2101514,100,60299744314681,False
2330,2101514,100,60309870679249,False
2330,2101514,100,60323384176969,False
2330,2101514,100,60298035962761,False
2330,2101514,100,60306267335521,False
2330,2101514,100,60308566007881,False
2330,2101514,100,60304962703129,False
2330,2101514,100,60315772940329,False
2330,2101514,100,60320060026801,False
2330,2101514,100,60298439752849,False
2330,2101514,100,60322079359441,False
2330,2101514,100,60315555483481,False
2330,2101514,100,60320960955649,False
2330,2101514,100,60299557947841,False
2330,2101514,100,60318258189289,False
2330,2101514,100,60300458723569,False
2330,2101514,100,60302819409121,False
2330,2101514,100,60306422649841,False
2330,2101514,100,60317233017889,False
2330,2101514,100,60308224310569,False
2330,2101514,100,60316798099321,False
2330,2101514,100,60303285339361,False
2330,2101514,100,60314530335049,False
2330,2101514,100,60320401757641,False
2330,2101514,100,60319034840089,False
2330,2101514,100,60314903115289,False
2330,2101514,100,60308597071321,False
2330,2101514,100,60303813395809,False
2330,2101514,100,60321830824369,False
2330,2101514,100,60317605806481,False
2330,2101514,100,60300210233041,False
2330,2101514,100,60297849598561,False
2330,2101514,100,60299247337081,False
2330,2101514,100,60318568849009,False
2330,2101514,100,60315866136241,False
2330,2101514,100,60322669632289,False
2330,2101514,100,60298346570401,False
2330,2101514,100,60311361749521,False
2330,2101514,100,60317264083561,False
2330,2101514,100,60300551907649,False
2330,2101514,100,60311858777041,False
2330,2101514,100,60307354539961,False
2330,2101514,100,60305677142929,False
2330,2101514,100,60301328444449,False
2330,2101514,100,60299371581289,False
2330,2101514,100,60311082172441,False
2330,2101514,100,60308379627409,False
2330,2101514,100,60310181317369,False
2330,2101514,100,60315741875041,False
2330,2101514,100,60297570052801,False
2330,2101514,100,60320992022281,False
2330,2101514,100,60304030831489,False
2330,2101514,100,60317730069601,False
2330,2101514,100,60300085987969,False
2330,2101514,100,60304589953609,False
2330,2101514,100,60310895788081,False
2330,2101514,100,60304217205241,False
2329,2101514,112,60277848182161,False
2329,2101514,112,60287724243289,False
2329,2101514,112,60284152618369,False
2329,2101514,112,60278748795721,False
2329,2101514,112,60285953946409,False
2329,2101514,112,60293563301449,False
2329,2101514,112,60289960444921,False
2329,2101514,112,60292724695921,False
2329,2101514,112,60271947777001,False
2329,2101514,112,60289121864449,False
2329,2101514,112,60281854411321,False
2329,2101514,112,60295426890169,False
2329,2101514,112,60284556361969,False
2329,2101514,112,60285457025641,False
2329,2101514,112,60285767600881,False
2329,2101514,112,60291513387121,False
2329,2101514,112,60282506600761,False
2329,2101514,112,60279804696049,False
2329,2101514,112,60275860645009,False
2329,2101514,112,60292072451209,False
2329,2101514,112,60281264338201,False
2329,2101514,112,60291171738121,False
2329,2101514,112,60293314825129,False
2329,2101514,112,60286512984721,False
2329,2101514,112,60295520070361,False
2329,2101514,112,60289215039769,False
2329,2101514,112,60277258128649,False
2329,2101514,112,60274556341561,False
2329,2101514,112,60295271590009,False
2329,2101514,112,60275674315081,False
2329,2101514,112,60289183981321,False
2329,2101514,112,60286481926969,False
2329,2101514,112,60294588271681,False
2329,2101514,112,60297290507689,False
2329,2101514,112,60274773724489,False
2329,2101514,112,60280891661929,False
2329,2101514,112,60275487985441,False
2329,2101514,112,60282692941249,False
2329,2101514,112,60288997630801,False
2329,2101514,112,60290985384529,False
2329,2101514,112,60294898870441,False
2329,2101514,112,60279587304049,False
2329,2101514,112,60284090504089,False
2329,2101514,112,60279680472001,False
